year,month,rank,net_worth,full_name,age,gender,country_of_citizenship,city_of_residence,business_category,self_made,wealth_status
2017,3,269,5.6 ,Brian Acton,45.0,Male,United States,Palo Alto,Technology,True,Increased
2017,3,269,5.6 ,Chan Laiwa & family,76.0,Female,China,Beijing,Real Estate,True,Increased
2017,3,269,5.6 ,Richard DeVos & family,91.0,Male,United States,Holland,Service,True,Increased
2017,3,269,5.6 ,Eva Gonda de Rivera & family,,Female,Mexico,Monterrey,Food and Beverage,False,Decreased
2017,3,269,5.6 ,Joe Lewis,80.0,Male,United Kingdom,Albany,Finance and Investments,True,Increased
2017,3,269,5.6 ,Frank Lowy,86.0,Male,Australia,Sydney,Real Estate,True,Increased
2017,3,269,5.6 ,Whitney MacMillan,87.0,Male,United States,Minneapolis,Food and Beverage,False,Increased
2017,3,269,5.6 ,Jim Pattison,88.0,Male,Canada,Vancouver,Diversified,True,Increased
2017,3,269,5.6 ,Emanuele (Lino) Saputo & family,80.0,Male,Canada,Quebec,Food and Beverage,False,Increased
2017,3,269,5.6 ,Nassef Sawiris,56.0,Male,Egypt,Cairo,Construction & Engineering,False,Increased
2017,3,269,5.6 ,Stef Wertheimer & family,90.0,Male,Israel,tel aviv,Manufacturing,True,Remained Even
2017,3,269,5.6 ,Christoffel Wiese,75.0,Male,South Africa,Cape Town,Fashion & Retail,True,Decreased
2017,3,281,5.5 ,Leon Black,65.0,Male,United States,New York,Finance and Investments,True,Increased
2017,3,281,5.5 ,Antonia Ax:son Johnson & family,73.0,Female,Sweden,Stockholm,Diversified,False,Decreased
2017,3,281,5.5 ,Bruce Kovner,72.0,Male,United States,New York,Finance and Investments,True,Increased
2017,3,281,5.5 ,Ralph Lauren,77.0,Male,United States,New York,Fashion & Retail,True,Remained Even
2017,3,281,5.5 ,Lin Yu-Ling,80.0,Male,Taiwan,Taipei,Real Estate,True,Increased
2017,3,281,5.5 ,Shashi & Ravi Ruia,,Male,India,Mumbai,Diversified,False,Increased
2017,3,281,5.5 ,Hansjoerg Wyss,82.0,Male,Switzerland,Wilson,Healthcare,True,Decreased
2017,3,288,5.4 ,Hui Wing Mau,66.0,Male,Hong Kong,Hong Kong,Real Estate,True,Increased
2017,3,288,5.4 ,Vikram Lal,75.0,Male,India,Delhi,Automotive,False,Increased
2017,3,288,5.4 ,Sri Prakash Lohia,64.0,Male,Indonesia,London,Manufacturing,False,Increased
2017,3,288,5.4 ,Sumner Redstone,93.0,Male,United States,Beverly Hills,Media & Entertainment,False,Increased
2017,3,288,5.4 ,David Shaw,65.0,Male,United States,New York,Finance and Investments,True,Increased
2017,3,288,5.4 ,Christy Walton,68.0,Female,United States,Jackson,Fashion & Retail,False,Increased
2017,3,294,5.3 ,Guenther Fielmann & family,77.0,Male,Germany,Hamburg,Healthcare,True,Remained Even
2017,3,294,5.3 ,Law Kar Po,68.0,Male,Hong Kong,Hong Kong,Real Estate,False,Remained Even
2017,3,294,5.3 ,Ted Lerner,91.0,Male,United States,Chevy Chase,Real Estate,True,Decreased
2017,3,294,5.3 ,Margarita Louis-Dreyfus & family,54.0,Female,Switzerland,Davos,Food and Beverage,False,Decreased
2017,3,294,5.3 ,George Lucas,72.0,Male,United States,San Anselmo,Media & Entertainment,True,Increased
2017,3,294,5.3 ,Trevor Rees-Jones,65.0,Male,United States,Dallas,Energy,True,Increased
2017,3,294,5.3 ,Odd Reitan,65.0,Male,Norway,Trondheim,Fashion & Retail,False,Increased
2017,3,294,5.3 ,David Sun,65.0,Male,United States,Irvine,Technology,True,Increased
2017,3,294,5.3 ,John Tu,75.0,Male,United States,Rolling Hills,Technology,True,Increased
2017,3,303,5.2 ,Benu Gopal Bangur,85.0,Male,India,Kolkata,Manufacturing,False,Increased
2017,3,303,5.2 ,Juan Francisco Beckmann Vidal & family,77.0,Male,Mexico,Mexico City,Food and Beverage,False,
2017,3,303,5.2 ,Vincent Bolloré & family,64.0,Male,France,Paris,Finance and Investments,False,Decreased
2017,3,303,5.2 ,John Doerr,65.0,Male,United States,Woodside,Technology,True,Increased
2017,3,303,5.2 ,Israel Englander,68.0,Male,United States,New York,Finance and Investments,True,Increased
2017,3,303,5.2 ,Savitri Jindal & family,66.0,Female,India,Hisar,Metals & Mining,False,Increased
2017,3,303,5.2 ,Jerry Jones,74.0,Male,United States,Dallas,Sports,True,Increased
2017,3,303,5.2 ,Tom & Judy Love,80.0,,United States,Oklahoma City,Fashion & Retail,True,Decreased
2017,3,303,5.2 ,Wolfgang Marguerre,75.0,Male,Germany,Heidelberg,Healthcare,True,Decreased
2017,3,303,5.2 ,Arnon Milchan,72.0,Male,Israel,Tel Aviv,Media & Entertainment,True,Increased
2017,3,303,5.2 ,Pankaj Patel,63.0,Male,India,Ahmedabad,Healthcare,False,Increased
2017,3,303,5.2 ,Maria-Elisabeth Schaeffler-Thumann,75.0,Female,Germany,Herzogenaurach,Automotive,False,Increased
2017,3,315,5.1 ,Jim Davis & family,73.0,Male,United States,Newton,Manufacturing,True,Increased
2017,3,315,5.1 ,Oleg Deripaska,49.0,Male,Russia,Moscow,Metals & Mining,True,Increased
2017,3,315,5.1 ,Ivan Glasenberg,60.0,Male,Switzerland,Ruschlikon,Metals & Mining,True,Increased
2017,3,315,5.1 ,"Rupert Johnson, Jr.",76.0,Male,United States,Burlingame,Finance and Investments,False,Increased
2017,3,315,5.1 ,Robert Kraft,75.0,Male,United States,Brookline,Sports,True,Increased
2017,3,315,5.1 ,Kwee family,70.0,Male,Singapore,Singapore,Real Estate,False,Increased
2017,3,315,5.1 ,Steven Rales,65.0,Male,United States,Santa Barbara,Manufacturing,True,Increased
2017,3,315,5.1 ,Juan Roig,67.0,Male,Spain,Valencia,Fashion & Retail,False,Decreased
2017,3,315,5.1 ,Bruno Schroder & family,84.0,Male,United Kingdom,London,Finance and Investments,False,Increased
2017,3,324,5.0 ,David & Frederick Barclay,83.0,Male,United Kingdom,Island of Brecquou,Diversified,True,Increased
2017,3,324,5.0 ,Pierre Bellon & family,87.0,Male,France,Paris,Service,False,Increased
2017,3,324,5.0 ,Richard Branson,66.0,Male,United Kingdom,Necker Island,Diversified,True,Increased
2017,3,324,5.0 ,Tamara Gustavson & family,55.0,Female,United States,Malibu,Service,False,Remained Even
2017,3,324,5.0 ,Henry Kravis,73.0,Male,United States,New York,Finance and Investments,True,Increased
2017,3,324,5.0 ,Dan Olsson,70.0,Male,Sweden,Gothenburg,Diversified,False,Decreased
2017,3,324,5.0 ,George Roberts,73.0,Male,United States,Atherton,Finance and Investments,True,Increased
2017,3,324,5.0 ,"Edward Roski, Jr.",78.0,Male,United States,Los Angeles,Real Estate,False,Increased
2017,3,324,5.0 ,Wee Cho Yaw,88.0,Male,Singapore,Singapore,Finance and Investments,False,Increased
2017,3,324,5.0 ,Sam Zell,75.0,Male,United States,Chicago,Real Estate,True,Increased
2017,3,334,4.9 ,Shari Arison,59.0,Female,Israel,Tel Aviv,Service,False,Increased
2017,3,334,4.9 ,Pollyanna Chu,58.0,Female,Hong Kong,Hong Kong,Finance and Investments,True,Increased
2017,3,334,4.9 ,Chung Mong-Koo,78.0,Male,South Korea,Seoul,Automotive,False,Increased
2017,3,334,4.9 ,Albert Frere,91.0,Male,Belgium,Charleroi,Finance and Investments,True,Remained Even
2017,3,334,4.9 ,Kwon Hyuk-Bin,43.0,Male,South Korea,Seoul,Technology,True,Increased
2017,3,339,4.8 ,Philip & Cristina Green,64.0,,United Kingdom,London,Fashion & Retail,True,Decreased
2017,3,339,4.8 ,Ray Lee Hunt,73.0,Male,United States,Dallas,Energy,False,Decreased
2017,3,339,4.8 ,Willi & Isolde Liebherr & family,,,Switzerland,Bulle,Construction & Engineering,False,Decreased
2017,3,339,4.8 ,Lu Zhiqiang,64.0,Male,China,Beijing,Real Estate,True,Remained Even
2017,3,339,4.8 ,John Overdeck,47.0,Male,United States,Millburn,Finance and Investments,True,Increased
2017,3,339,4.8 ,David Siegel,55.0,Male,United States,Scarsdale,Finance and Investments,True,Increased
2017,3,339,4.8 ,Daniel Ziff,45.0,Male,United States,New York,Finance and Investments,False,Remained Even
2017,3,339,4.8 ,Dirk Ziff,52.0,Male,United States,North Palm Beach,Finance and Investments,False,Remained Even
2017,3,339,4.8 ,Robert Ziff,50.0,Male,United States,New York,Finance and Investments,False,Remained Even
2017,3,348,4.7 ,Stanley Druckenmiller,63.0,Male,United States,New York,Finance and Investments,True,Increased
2017,3,348,4.7 ,Desh Bandhu Gupta,79.0,Male,India,,Healthcare,True,Decreased
2017,3,348,4.7 ,"Paul Tudor Jones, II.",62.0,Male,United States,Greenwich,Finance and Investments,True,Remained Even
2017,3,348,4.7 ,Lee Shin Cheng,78.0,Male,Malaysia,Jeram,Manufacturing,True,Increased
2017,3,348,4.7 ,Denis O'Brien,58.0,Male,Ireland,Dublin,Telecom,True,Decreased
2017,3,348,4.7 ,Pan Sutong,53.0,Male,Hong Kong,Hong Kong,Real Estate,True,Decreased
2017,3,348,4.7 ,Horst Paulmann & family,82.0,Male,Chile,Santiago,Fashion & Retail,True,Increased
2017,3,348,4.7 ,Alejandro Santo Domingo,40.0,Male,United States,New York,Food and Beverage,False,Decreased
2017,3,348,4.7 ,Andres Santo Domingo,38.0,Male,United States,New York,Food and Beverage,False,Decreased
2017,3,348,4.7 ,Thomas Schmidheiny,71.0,Male,Switzerland,Jona,Construction & Engineering,False,Increased
2017,3,348,4.7 ,Teh Hong Piow,86.0,Male,Malaysia,Kuala Lumpur,Finance and Investments,True,Remained Even
2017,3,359,4.6 ,Rinat Akhmetov,50.0,Male,Ukraine,Donetsk,Metals & Mining,True,Increased
2017,3,359,4.6 ,Pyotr Aven,61.0,Male,Russia,Moscow,Energy,True,Remained Even
2017,3,359,4.6 ,Rahel Blocher,41.0,Female,Switzerland,Wilen bei Wollerau,Manufacturing,False,Increased
2017,3,359,4.6 ,Charles Dolan & family,90.0,Male,United States,Oyster Bay,Media & Entertainment,True,Decreased
2017,3,359,4.6 ,Laurence Graff & family,78.0,Male,United Kingdom,Gstaad,Fashion & Retail,True,Remained Even
2017,3,359,4.6 ,Liu Yonghao & family,65.0,Male,China,Chengdu,Service,True,Increased
2017,3,359,4.6 ,Chairul Tanjung,54.0,Male,Indonesia,Jakarta,Diversified,True,Decreased
2017,3,359,4.6 ,Zhao Tao,51.0,Male,Singapore,Xi'an,Healthcare,False,
2017,3,367,4.5 ,Alexander Abramov,58.0,Male,Russia,Moscow,Metals & Mining,True,Increased
2017,3,367,4.5 ,Clive Calder,70.0,Male,United Kingdom,Cayman Islands,Media & Entertainment,True,Remained Even
2017,3,367,4.5 ,Andrei Guriev,56.0,Male,Russia,Moscow,Manufacturing,True,Increased
2017,3,367,4.5 ,Arthur Irving,87.0,Male,Canada,Saint John,Energy,False,Decreased
2017,3,367,4.5 ,Bidzina Ivanishvili,61.0,Male,Georgia,Tbilisi,Finance and Investments,True,Decreased
2017,3,367,4.5 ,Micky Jagtiani,65.0,Male,India,Dubai,Fashion & Retail,False,Increased
2017,3,367,4.5 ,Karl-Heinz Kipp,93.0,Male,Germany,,Fashion & Retail,True,Decreased
2017,3,367,4.5 ,Magdalena Martullo-Blocher,48.0,Female,Switzerland,Feldmeilen,Manufacturing,False,Increased
2017,3,367,4.5 ,Michael Platt,48.0,Male,United Kingdom,Geneva,Finance and Investments,True,Increased
2017,3,367,4.5 ,Sergei Popov,45.0,Male,Russia,Moscow,Finance and Investments,True,Remained Even
2017,3,367,4.5 ,Mitchell Rales,60.0,Male,United States,Potomac,Manufacturing,True,Increased
2017,3,367,4.5 ,Leandro Rizzuto & family,78.0,Male,United States,,Manufacturing,True,Increased
2017,3,367,4.5 ,John Sall,68.0,Male,United States,Cary,Technology,True,Increased
2017,3,367,4.5 ,Mark Scheinberg,43.0,Male,Canada,Isle of Man,Gambling & Casinos,True,Increased
2017,3,367,4.5 ,Andreas von Bechtolsheim & family,61.0,Male,Germany,Palo Alto,Technology,True,Increased
2017,3,367,4.5 ,Kelcy Warren,61.0,Male,United States,Dallas,Energy,True,Increased
2017,3,367,4.5 ,Wu Yajun & family,53.0,Female,China,Beijing,Real Estate,True,Increased
2017,3,367,4.5 ,M.A. Yusuff Ali,61.0,Male,India,Abu Dhabi,Fashion & Retail,True,Increased
2017,3,385,4.4 ,Americo Amorim,82.0,Male,Portugal,,Diversified,False,Increased
2017,3,385,4.4 ,Dona Bertarelli,49.0,Female,Switzerland,Gstaad,Diversified,False,Decreased
2017,3,385,4.4 ,Subhash Chandra,66.0,Male,India,Mumbai,Media & Entertainment,True,Increased
2017,3,385,4.4 ,Frits Goldschmeding,83.0,Male,Netherlands,Amsterdam,Service,True,Increased
2017,3,385,4.4 ,Michael Herz & family,73.0,Male,Germany,Hamburg,Fashion & Retail,False,Increased
2017,3,385,4.4 ,Wolfgang Herz & family,66.0,Male,Germany,Hamburg,Fashion & Retail,False,Increased
2017,3,385,4.4 ,Richard Li,50.0,Male,Hong Kong,Hong Kong,Telecom,False,Decreased
2017,3,385,4.4 ,Akira Mori & family,80.0,Male,Japan,Tokyo,Real Estate,False,Decreased
2017,3,385,4.4 ,Axel Oberwelland,50.0,Male,Germany,Berlin,Food and Beverage,False,Increased
2017,3,385,4.4 ,Anthony Pratt,56.0,Male,Australia,Melbourne,Manufacturing,False,Increased
2017,3,385,4.4 ,Karen Pritzker,59.0,Female,United States,Branford,Service,False,Increased
2017,3,385,4.4 ,Paolo & Gianfelice Mario Rocca,,Male,Italy,"San Isidro, Buenos Aires",Metals & Mining,False,Increased
2017,3,385,4.4 ,Reinhold Schmieding,62.0,Male,United States,Naples,Healthcare,True,Increased
2017,3,385,4.4 ,Sheldon Solow,88.0,Male,United States,New York,Real Estate,True,Increased
2017,3,385,4.4 ,Ronda Stryker,62.0,Female,United States,Portage,Healthcare,False,Increased
2017,3,385,4.4 ,Tong Jinquan,62.0,Male,China,Shanghai,Real Estate,True,Remained Even
2017,3,385,4.4 ,Wang Wenxue,49.0,Male,China,Beijing,Real Estate,True,Increased
2017,3,402,4.3 ,Jeffery Hildebrand,58.0,Male,United States,Houston,Energy,True,Increased
2017,3,402,4.3 ,"Jeremy Jacobs, Sr.",77.0,Male,United States,East Aurora,Service,False,Increased
2017,3,402,4.3 ,Kim Jung-Ju,49.0,Male,South Korea,Seoul,Technology,True,Increased
2017,3,402,4.3 ,Andrei Kozitsyn,56.0,Male,Russia,Verkhniaya Pyshma,Metals & Mining,True,Increased
2017,3,402,4.3 ,Nancy Walton Laurie,65.0,Female,United States,Henderson,Fashion & Retail,False,Increased
2017,3,402,4.3 ,Gwendolyn Sontheim Meyer,55.0,Female,United States,Rancho Santa Fe,Food and Beverage,False,Increased
2017,3,402,4.3 ,Elisabeth Mohn & family,76.0,Female,Germany,Guetersloh,Media & Entertainment,False,Increased
2017,3,402,4.3 ,Jeffrey Skoll,52.0,Male,United States,Palo Alto,Technology,True,Increased
2017,3,402,4.3 ,Frederick Smith,72.0,Male,United States,Memphis,Logistics,True,Increased
2017,3,402,4.3 ,Sun Piaoyang,58.0,Male,China,Lianyungang,Healthcare,True,Increased
2017,3,402,4.3 ,Martin Viessmann & family,63.0,Male,Germany,Allendorf,Manufacturing,False,Increased
2017,3,402,4.3 ,Yeung Kin-man,52.0,Male,Hong Kong,Hong Kong,Manufacturing,True,Increased
2017,3,414,4.2 ,Jeronimo Arango & family,91.0,Male,Mexico,Los Angeles,Fashion & Retail,True,Decreased
2017,3,414,4.2 ,David Cheriton,65.0,Male,Canada,Palo Alto,Technology,True,Increased
2017,3,414,4.2 ,James Dyson,69.0,Male,United Kingdom,Gloucestershire,Manufacturing,True,Increased
2017,3,414,4.2 ,Pansy Ho,54.0,Female,Hong Kong,Hong Kong,Gambling & Casinos,False,Increased
2017,3,414,4.2 ,Martha Ingram & family,81.0,Female,United States,Nashville,Media & Entertainment,False,Increased
2017,3,414,4.2 ,Michel Leclercq & family,77.0,Male,France,Lille,Fashion & Retail,False,Increased
2017,3,414,4.2 ,Theo Mueller,77.0,Male,Germany,Zurich,Food and Beverage,False,Decreased
2017,3,414,4.2 ,Michael Pieper,71.0,Male,Switzerland,Lucerne,Manufacturing,True,Increased
2017,3,414,4.2 ,Vichai Srivaddhanaprabha,59.0,Male,Thailand,Bangkok,Fashion & Retail,True,Increased
2017,3,414,4.2 ,Leonard Stern,78.0,Male,United States,New York,Real Estate,False,Increased
2017,3,414,4.2 ,Keiichiro Takahara & family,85.0,Male,Japan,Tokyo,Manufacturing,False,Increased
2017,3,414,4.2 ,Wang Chuanfu,51.0,Male,China,Shenzhen,Automotive,True,Decreased
2017,3,414,4.2 ,Samuel Yin,66.0,Male,Taiwan,Taipei,Diversified,False,Increased
2017,3,427,4.1 ,Abdulla Al Futtaim & family,,Male,United Arab Emirates,Dubai,Automotive,False,Increased
2017,3,427,4.1 ,Suhail Bahwan,78.0,Male,Oman,Muscat,Diversified,True,
2017,3,427,4.1 ,Lam Wai Ying,,Female,Hong Kong,Hong Kong,Manufacturing,True,Increased
2017,3,427,4.1 ,Angela Leong,55.0,Female,Hong Kong,Hong Kong,Gambling & Casinos,False,Increased
2017,3,427,4.1 ,Fredrik Lundberg,65.0,Male,Sweden,Stockholm,Real Estate,False,Increased
2017,3,427,4.1 ,Ma Jianrong & family,53.0,Male,China,Ningbo,Fashion & Retail,True,Increased
2017,3,427,4.1 ,Gabe Newell,54.0,Male,United States,Seattle,Gambling & Casinos,True,Increased
2017,3,427,4.1 ,Terrence Pegula,65.0,Male,United States,Boca Raton,Energy,True,Increased
2017,3,427,4.1 ,Ira Rennert,82.0,Male,United States,New York,Finance and Investments,True,Increased
2017,3,427,4.1 ,J. Christopher Reyes,63.0,Male,United States,Hobe Sound,Food and Beverage,True,Increased
2017,3,427,4.1 ,Jude Reyes,61.0,Male,United States,Palm Beach,Food and Beverage,True,Increased
2017,3,427,4.1 ,Kushal Pal Singh,85.0,Male,India,Delhi,Real Estate,False,Increased
2017,3,427,4.1 ,Xu Bo,39.0,Male,China,Guangzhou,Media & Entertainment,True,
2017,3,427,4.1 ,Zhang Jindong,53.0,Male,China,Nanjing,Fashion & Retail,True,Increased
2017,3,441,4.0 ,Robert Bass,68.0,Male,United States,Fort Worth,Energy,False,Increased
2017,3,441,4.0 ,Marc Benioff,52.0,Male,United States,San Francisco,Technology,True,Increased
2017,3,441,4.0 ,Jean-Michel Besnier,49.0,Male,France,Laval,Food and Beverage,False,Increased
2017,3,441,4.0 ,Marie Besnier Beauvalot,36.0,Female,France,Laval,Food and Beverage,False,Increased
2017,3,441,4.0 ,John Gandel,82.0,Male,Australia,Melbourne,Real Estate,False,Increased
2017,3,441,4.0 ,Bertil Hult,76.0,Male,Sweden,Lucerne,Service,True,Remained Even
2017,3,441,4.0 ,James Jannard,67.0,Male,United States,San Juan Islands,Fashion & Retail,True,Remained Even
2017,3,441,4.0 ,Jason Jiang,44.0,Male,China,Shanghai,Media & Entertainment,True,Decreased
2017,3,441,4.0 ,Patrick Lee,74.0,Male,Hong Kong,Hong Kong,Manufacturing,True,Increased
2017,3,441,4.0 ,Bernard Marcus,87.0,Male,United States,Atlanta,Fashion & Retail,True,Increased
2017,3,441,4.0 ,Alain Merieux & family,79.0,Male,France,Lyon,Healthcare,False,Increased
2017,3,441,4.0 ,John Morris,68.0,Male,United States,Springfield,Fashion & Retail,True,Increased
2017,3,441,4.0 ,Bobby Murphy,28.0,Male,United States,Venice,All Star Alumni,True,Increased
2017,3,441,4.0 ,Isaac Perlmutter,74.0,Male,United States,Palm Beach,Media & Entertainment,True,Increased
2017,3,441,4.0 ,"H. Ross Perot, Sr.",86.0,Male,United States,Dallas,Diversified,True,Increased
2017,3,441,4.0 ,Stewart and Lynda Resnick,,,United States,Beverly Hills,Food and Beverage,True,Decreased
2017,3,441,4.0 ,"Robert Rich, Jr.",76.0,Male,United States,Islamorada,Food and Beverage,False,Increased
2017,3,441,4.0 ,Evan Spiegel,26.0,Male,United States,Los Angeles,All Star Alumni,True,Increased
2017,3,441,4.0 ,Russ Weiner,46.0,Male,United States,Delray Beach,Food and Beverage,True,Increased
2017,3,460,3.9 ,"Austen Cargill, II.",66.0,Male,United States,Livingston,Food and Beverage,False,Increased
2017,3,460,3.9 ,"James Cargill, II.",67.0,Male,United States,Birchwood,Food and Beverage,False,Increased
2017,3,460,3.9 ,Vanich Chaiyawan,85.0,Male,Thailand,Bangkok,Finance and Investments,True,Increased
2017,3,460,3.9 ,Traudl Engelhorn & family,90.0,Female,Germany,Lucerne,Healthcare,False,Increased
2017,3,460,3.9 ,Diane Hendricks,70.0,Female,United States,Afton,Construction & Engineering,True,Decreased
2017,3,460,3.9 ,Ji Changqun,49.0,Male,China,Nanjing,Real Estate,True,Increased
2017,3,460,3.9 ,Nathan Kirsh,85.0,Male,Swaziland,London,Fashion & Retail,True,Increased
2017,3,460,3.9 ,Marianne Liebmann,63.0,Female,United States,Bozeman,Food and Beverage,False,Increased
2017,3,460,3.9 ,Luo Jye & family,91.0,Male,Taiwan,Ta-Tsun,Automotive,True,Increased
2017,3,460,3.9 ,Mary Alice Dorrance Malone,67.0,Female,United States,Coatesville,Food and Beverage,False,Remained Even
2017,3,460,3.9 ,Ermirio Pereira de Moraes,84.0,Male,Brazil,Sao Paulo,Diversified,False,Increased
2017,3,460,3.9 ,Maria Helena Moraes Scripilliti,86.0,Female,Brazil,Sao Paulo,Diversified,False,Increased
2017,3,460,3.9 ,Naguib Sawiris,62.0,Male,Egypt,Cairo,Telecom,False,Increased
2017,3,460,3.9 ,Friede Springer,74.0,Female,Germany,Berlin,Media & Entertainment,False,Increased
2017,3,474,3.8 ,Prince Sultan bin Mohammed bin Saud Al Kabeer,63.0,Male,Saudi Arabia,Riyadh,Food and Beverage,True,Increased
2017,3,474,3.8 ,Stephen Bisciotti,56.0,Male,United States,Millersville,Sports,True,Increased
2017,3,474,3.8 ,Nathan Blecharczyk,33.0,Male,United States,San Francisco,Technology,True,Increased
2017,3,474,3.8 ,Rick Caruso,58.0,Male,United States,Brentwood,Real Estate,True,Increased
2017,3,474,3.8 ,Bubba Cathy,62.0,Male,United States,Atlanta,Food and Beverage,False,Increased
2017,3,474,3.8 ,Dan Cathy,64.0,Male,United States,Atlanta,Food and Beverage,False,Increased
2017,3,474,3.8 ,Brian Chesky,35.0,Male,United States,San Francisco,Technology,True,Increased
2017,3,474,3.8 ,Giuseppe De'Longhi & family,77.0,Male,Italy,Treviso,Fashion & Retail,False,Increased
2017,3,474,3.8 ,Ralph Dommermuth,53.0,Male,Germany,Montabaur,Technology,True,Decreased
